updatedate,ziptext,case_count,population,new_cases,days_past
2020-04-05,92127.0,20.0,39337,0.0,337
2020-04-05,92126.0,26.0,73343,0.0,337
2020-04-05,92124.0,14.0,30443,0.0,337
2020-04-05,92123.0,20.0,26823,0.0,337
2020-04-05,92122.0,14.0,43728,0.0,337
2020-04-05,92121.0,3.0,4179,0.0,337
2020-04-05,92120.0,20.0,26317,0.0,337
2020-04-05,92118.0,4.0,23575,0.0,337
2020-04-05,92069.0,9.0,46369,0.0,337
2020-04-05,92065.0,8.0,35414,0.0,337
2020-04-05,92066.0,2.0,378,0.0,337
2020-04-05,92003.0,0.0,4746,0.0,337
2020-04-05,91980.0,0.0,165,0.0,337
2020-04-05,91978.0,4.0,8896,0.0,337
2020-04-05,91977.0,30.0,58368,0.0,337
2020-04-05,91963.0,0.0,1118,0.0,337
2020-04-05,91962.0,0.0,1646,0.0,337
2020-04-05,91950.0,25.0,60322,0.0,337
2020-04-05,91948.0,0.0,78,0.0,337
2020-04-05,91945.0,14.0,25460,0.0,337
2020-04-05,91942.0,17.0,38069,0.0,337
2020-04-05,91941.0,8.0,31779,0.0,337
2020-04-05,91935.0,2.0,8624,0.0,337
2020-04-05,91934.0,0.0,737,0.0,337
2020-04-05,91932.0,7.0,25718,0.0,337
2020-04-05,91931.0,0.0,592,0.0,337
2020-04-05,91917.0,0.0,992,0.0,337
2020-04-05,91916.0,1.0,1622,0.0,337
2020-04-05,91915.0,12.0,24659,0.0,337
2020-04-05,91914.0,4.0,15448,0.0,337
2020-04-05,91913.0,25.0,40971,0.0,337
2020-04-05,91911.0,29.0,82999,0.0,337
2020-04-05,91910.0,30.0,75802,0.0,337
2020-04-05,91906.0,0.0,3627,0.0,337
2020-04-05,91905.0,0.0,1700,0.0,337
2020-04-05,91902.0,11.0,17653,0.0,337
2020-04-05,92004.0,1.0,3881,0.0,337
2020-04-05,92007.0,4.0,10429,0.0,337
2020-04-05,91901.0,1.0,17403,0.0,337
2020-04-05,92009.0,17.0,40747,0.0,337
2020-04-05,92008.0,8.0,27649,0.0,337
2020-04-05,92067.0,13.0,9535,0.0,337
2020-04-05,92064.0,14.0,47904,0.0,337
2020-04-05,92061.0,2.0,2499,0.0,337
2020-04-05,92060.0,0.0,218,0.0,337
2020-04-05,92059.0,0.0,1618,0.0,337
2020-04-05,92058.0,6.0,42436,0.0,337
2020-04-05,92056.0,11.0,51835,0.0,337
2020-04-05,92055.0,0.0,15655,0.0,337
2020-04-05,92054.0,8.0,40375,0.0,337
2020-04-05,92040.0,12.0,41281,0.0,337
2020-04-05,92037.0,32.0,46781,0.0,337
2020-04-05,92057.0,8.0,54096,0.0,337
2020-04-05,92029.0,10.0,19021,0.0,337
2020-04-05,92036.0,0.0,3440,0.0,337
2020-04-05,92011.0,9.0,22405,0.0,337
2020-04-05,92014.0,13.0,13154,0.0,337
2020-04-05,92019.0,30.0,42598,0.0,337
2020-04-05,92021.0,33.0,65068,0.0,337
2020-04-05,92020.0,44.0,57767,0.0,337
2020-04-05,92010.0,9.0,14382,0.0,337
2020-04-05,92025.0,12.0,49978,0.0,337
2020-04-05,92026.0,8.0,48922,0.0,337
2020-04-05,92027.0,8.0,53881,0.0,337
2020-04-05,92028.0,6.0,46239,0.0,337
2020-04-05,92024.0,26.0,49121,0.0,337
2020-04-06,92107.0,3.0,28651,0.0,336
2020-04-06,92105.0,37.0,69813,6.0,336
2020-04-06,92106.0,9.0,19330,0.0,336
2020-04-06,92108.0,16.0,18858,0.0,336
2020-04-06,92115.0,28.0,58560,3.0,336
2020-04-06,92110.0,17.0,25341,2.0,336
2020-04-06,92111.0,18.0,45096,0.0,336
2020-04-06,92113.0,38.0,56066,3.0,336
2020-04-06,92114.0,30.0,65433,3.0,336
2020-04-06,92104.0,37.0,44414,3.0,336
2020-04-06,92109.0,25.0,45787,0.0,336
2020-04-06,92103.0,67.0,31066,1.0,336
2020-04-06,92071.0,15.0,53422,0.0,336
2020-04-06,92101.0,37.0,37095,3.0,336
2020-04-06,92096.0,0.0,3395,0.0,336
2020-04-06,92093.0,4.0,8392,0.0,336
2020-04-06,92091.0,2.0,1048,0.0,336
2020-04-06,92086.0,0.0,1573,0.0,336
2020-04-06,92084.0,10.0,47654,0.0,336
2020-04-06,92083.0,6.0,36975,0.0,336
2020-04-06,92082.0,3.0,19037,0.0,336
2020-04-06,92081.0,10.0,27404,0.0,336
2020-04-06,92078.0,12.0,42906,0.0,336
2020-04-06,92075.0,4.0,12056,0.0,336
2020-04-06,92116.0,37.0,31680,1.0,336
2020-04-06,92102.0,20.0,43267,3.0,336
2020-04-06,92117.0,21.0,51332,2.0,336
2020-04-06,92131.0,6.0,32787,0.0,336
2020-04-06,92119.0,8.0,23057,0.0,336
2020-04-06,92070.0,0.0,1245,0.0,336
2020-04-06,92672.0,0.0,34464,0.0,336
2020-04-06,92536.0,0.0,3810,0.0,336
2020-04-06,92259.0,0.0,390,0.0,336
2020-04-06,92182.0,0.0,606,0.0,336
2020-04-06,92173.0,18.0,29429,1.0,336
2020-04-06,92161.0,3.0,0,0.0,336
2020-04-06,92155.0,0.0,550,0.0,336
2020-04-06,92154.0,41.0,79708,9.0,336
2020-04-06,92145.0,2.0,1449,0.0,336
2020-04-06,92140.0,0.0,3435,0.0,336
2020-04-06,92139.0,20.0,35125,0.0,336
2020-04-06,92136.0,2.0,10699,0.0,336
2020-04-06,92135.0,0.0,571,0.0,336
2020-04-06,92134.0,0.0,198,0.0,336
2020-04-06,92130.0,22.0,48940,0.0,336
2020-04-06,92129.0,18.0,51536,0.0,336
2020-04-06,92128.0,26.0,47490,0.0,336
2020-04-06,92127.0,20.0,39337,0.0,336
2020-04-06,92126.0,28.0,73343,2.0,336
2020-04-06,92124.0,14.0,30443,0.0,336
2020-04-06,92123.0,20.0,26823,0.0,336
2020-04-06,92122.0,14.0,43728,0.0,336
2020-04-06,92121.0,3.0,4179,0.0,336
2020-04-06,92120.0,20.0,26317,0.0,336
2020-04-06,92118.0,4.0,23575,0.0,336
2020-04-06,92069.0,10.0,46369,1.0,336
2020-04-06,92067.0,13.0,9535,0.0,336
2020-04-06,92066.0,2.0,378,0.0,336
2020-04-06,92003.0,0.0,4746,0.0,336
2020-04-06,91980.0,0.0,165,0.0,336
2020-04-06,91978.0,4.0,8896,0.0,336
2020-04-06,91977.0,30.0,58368,0.0,336
2020-04-06,91963.0,0.0,1118,0.0,336
2020-04-06,91962.0,0.0,1646,0.0,336
2020-04-06,91950.0,25.0,60322,0.0,336
2020-04-06,91948.0,0.0,78,0.0,336
2020-04-06,91945.0,15.0,25460,1.0,336
2020-04-06,91942.0,19.0,38069,2.0,336
2020-04-06,91941.0,8.0,31779,0.0,336
2020-04-06,91935.0,3.0,8624,1.0,336
2020-04-06,91934.0,0.0,737,0.0,336
2020-04-06,91932.0,7.0,25718,0.0,336
2020-04-06,91931.0,0.0,592,0.0,336
2020-04-06,91917.0,0.0,992,0.0,336
2020-04-06,91916.0,1.0,1622,0.0,336
2020-04-06,91915.0,14.0,24659,2.0,336
2020-04-06,91914.0,6.0,15448,2.0,336
2020-04-06,91913.0,26.0,40971,1.0,336
2020-04-06,91911.0,35.0,82999,6.0,336
2020-04-06,91910.0,34.0,75802,4.0,336
2020-04-06,91906.0,0.0,3627,0.0,336
2020-04-06,91905.0,0.0,1700,0.0,336
2020-04-06,91902.0,14.0,17653,3.0,336
2020-04-06,92004.0,1.0,3881,0.0,336
2020-04-06,92007.0,4.0,10429,0.0,336
2020-04-06,91901.0,1.0,17403,0.0,336
2020-04-06,92009.0,17.0,40747,0.0,336
2020-04-06,92008.0,8.0,27649,0.0,336
2020-04-06,92065.0,9.0,35414,1.0,336
2020-04-06,92064.0,15.0,47904,1.0,336
2020-04-06,92061.0,2.0,2499,0.0,336
2020-04-06,92060.0,0.0,218,0.0,336
2020-04-06,92059.0,0.0,1618,0.0,336
2020-04-06,92058.0,6.0,42436,0.0,336
2020-04-06,92056.0,11.0,51835,0.0,336
2020-04-06,92055.0,0.0,15655,0.0,336
2020-04-06,92054.0,8.0,40375,0.0,336
2020-04-06,92040.0,14.0,41281,2.0,336
2020-04-06,92037.0,32.0,46781,0.0,336
2020-04-06,92057.0,8.0,54096,0.0,336
2020-04-06,92029.0,11.0,19021,1.0,336
2020-04-06,92036.0,0.0,3440,0.0,336
2020-04-06,92011.0,9.0,22405,0.0,336
2020-04-06,92014.0,13.0,13154,0.0,336
2020-04-06,92019.0,32.0,42598,2.0,336
2020-04-06,92021.0,42.0,65068,9.0,336
2020-04-06,92020.0,47.0,57767,3.0,336
2020-04-06,92010.0,9.0,14382,0.0,336
2020-04-06,92025.0,13.0,49978,1.0,336
2020-04-06,92026.0,9.0,48922,1.0,336
2020-04-06,92027.0,10.0,53881,2.0,336
2020-04-06,92028.0,6.0,46239,0.0,336
2020-04-06,92024.0,26.0,49121,0.0,336
2020-04-07,92106.0,9.0,19330,0.0,335
2020-04-07,92104.0,37.0,44414,0.0,335
2020-04-07,92105.0,41.0,69813,4.0,335
2020-04-07,92107.0,3.0,28651,0.0,335
2020-04-07,92114.0,31.0,65433,1.0,335
2020-04-07,92109.0,27.0,45787,2.0,335
2020-04-07,92110.0,17.0,25341,0.0,335
2020-04-07,92111.0,19.0,45096,1.0,335
2020-04-07,92113.0,40.0,56066,2.0,335
2020-04-07,92103.0,70.0,31066,3.0,335
2020-04-07,92108.0,18.0,18858,2.0,335
2020-04-07,92102.0,21.0,43267,1.0,335
2020-04-07,92070.0,0.0,1245,0.0,335
2020-04-07,92096.0,0.0,3395,0.0,335
2020-04-07,92093.0,4.0,8392,0.0,335
2020-04-07,92091.0,2.0,1048,0.0,335
2020-04-07,92086.0,0.0,1573,0.0,335
2020-04-07,92084.0,10.0,47654,0.0,335
2020-04-07,92083.0,9.0,36975,3.0,335
2020-04-07,92082.0,3.0,19037,0.0,335
2020-04-07,92081.0,11.0,27404,1.0,335
2020-04-07,92078.0,13.0,42906,1.0,335
2020-04-07,92075.0,4.0,12056,0.0,335
2020-04-07,92071.0,15.0,53422,0.0,335
2020-04-07,92115.0,31.0,58560,3.0,335
2020-04-07,92101.0,38.0,37095,1.0,335
2020-04-07,92116.0,37.0,31680,0.0,335
2020-04-07,92130.0,22.0,48940,0.0,335
2020-04-07,92118.0,4.0,23575,0.0,335
2020-04-07,92069.0,10.0,46369,0.0,335
2020-04-07,92536.0,0.0,3810,0.0,335
2020-04-07,92259.0,0.0,390,0.0,335
2020-04-07,92182.0,0.0,606,0.0,335
2020-04-07,92173.0,20.0,29429,2.0,335
2020-04-07,92161.0,3.0,0,0.0,335
2020-04-07,92155.0,0.0,550,0.0,335
2020-04-07,92154.0,48.0,79708,7.0,335
2020-04-07,92145.0,2.0,1449,0.0,335
2020-04-07,92140.0,0.0,3435,0.0,335
2020-04-07,92139.0,23.0,35125,3.0,335
2020-04-07,92136.0,3.0,10699,1.0,335
2020-04-07,92135.0,0.0,571,0.0,335
2020-04-07,92134.0,0.0,198,0.0,335
2020-04-07,92131.0,6.0,32787,0.0,335
2020-04-07,92129.0,19.0,51536,1.0,335
2020-04-07,92128.0,26.0,47490,0.0,335
2020-04-07,92127.0,20.0,39337,0.0,335
2020-04-07,92126.0,31.0,73343,3.0,335
2020-04-07,92124.0,14.0,30443,0.0,335
2020-04-07,92123.0,20.0,26823,0.0,335
2020-04-07,92122.0,15.0,43728,1.0,335
2020-04-07,92121.0,3.0,4179,0.0,335
2020-04-07,92120.0,20.0,26317,0.0,335
2020-04-07,92119.0,9.0,23057,1.0,335
2020-04-07,92117.0,21.0,51332,0.0,335
2020-04-07,92067.0,13.0,9535,0.0,335
2020-04-07,92672.0,0.0,34464,0.0,335
2020-04-07,92065.0,10.0,35414,1.0,335
2020-04-07,91980.0,0.0,165,0.0,335
2020-04-07,91978.0,5.0,8896,1.0,335
2020-04-07,91977.0,32.0,58368,2.0,335
2020-04-07,91963.0,0.0,1118,0.0,335
2020-04-07,91962.0,0.0,1646,0.0,335
2020-04-07,91950.0,28.0,60322,3.0,335
2020-04-07,91948.0,0.0,78,0.0,335
2020-04-07,91945.0,15.0,25460,0.0,335
2020-04-07,91942.0,20.0,38069,1.0,335
2020-04-07,91941.0,9.0,31779,1.0,335
2020-04-07,91935.0,3.0,8624,0.0,335
2020-04-07,91934.0,0.0,737,0.0,335
2020-04-07,91932.0,9.0,25718,2.0,335
2020-04-07,91931.0,0.0,592,0.0,335
2020-04-07,91917.0,0.0,992,0.0,335
2020-04-07,91916.0,1.0,1622,0.0,335
2020-04-07,91915.0,16.0,24659,2.0,335
2020-04-07,91914.0,7.0,15448,1.0,335
2020-04-07,91913.0,28.0,40971,2.0,335
2020-04-07,91911.0,38.0,82999,3.0,335
2020-04-07,91910.0,39.0,75802,5.0,335
2020-04-07,91906.0,0.0,3627,0.0,335
2020-04-07,91905.0,0.0,1700,0.0,335
2020-04-07,91902.0,16.0,17653,2.0,335
2020-04-07,91901.0,1.0,17403,0.0,335
2020-04-07,92003.0,0.0,4746,0.0,335
2020-04-07,92004.0,1.0,3881,0.0,335
2020-04-07,92066.0,2.0,378,0.0,335
2020-04-07,92008.0,8.0,27649,0.0,335
2020-04-07,92007.0,4.0,10429,0.0,335
2020-04-07,92064.0,16.0,47904,1.0,335
2020-04-07,92061.0,2.0,2499,0.0,335
2020-04-07,92060.0,0.0,218,0.0,335
2020-04-07,92059.0,0.0,1618,0.0,335
2020-04-07,92058.0,7.0,42436,1.0,335
2020-04-07,92057.0,9.0,54096,1.0,335
2020-04-07,92055.0,0.0,15655,0.0,335
2020-04-07,92054.0,8.0,40375,0.0,335
2020-04-07,92040.0,14.0,41281,0.0,335
2020-04-07,92037.0,33.0,46781,1.0,335
2020-04-07,92036.0,0.0,3440,0.0,335
2020-04-07,92056.0,12.0,51835,1.0,335
2020-04-07,92028.0,6.0,46239,0.0,335
2020-04-07,92029.0,12.0,19021,1.0,335
2020-04-07,92010.0,10.0,14382,1.0,335
2020-04-07,92011.0,9.0,22405,0.0,335
2020-04-07,92014.0,13.0,13154,0.0,335
2020-04-07,92020.0,50.0,57767,3.0,335
2020-04-07,92019.0,35.0,42598,3.0,335
2020-04-07,92009.0,17.0,40747,0.0,335
2020-04-07,92024.0,28.0,49121,2.0,335
2020-04-07,92025.0,13.0,49978,0.0,335
2020-04-07,92026.0,9.0,48922,0.0,335
2020-04-07,92027.0,14.0,53881,4.0,335
2020-04-07,92021.0,45.0,65068,3.0,335
2020-04-08,92106.0,9.0,19330,0.0,334
2020-04-08,92104.0,37.0,44414,0.0,334
2020-04-08,92105.0,44.0,69813,3.0,334
2020-04-08,92107.0,3.0,28651,0.0,334
2020-04-08,92114.0,42.0,65433,11.0,334
2020-04-08,92109.0,28.0,45787,1.0,334
2020-04-08,92110.0,17.0,25341,0.0,334
2020-04-08,92111.0,20.0,45096,1.0,334
2020-04-08,92113.0,41.0,56066,1.0,334
2020-04-08,92103.0,70.0,31066,0.0,334
2020-04-08,92108.0,21.0,18858,3.0,334
2020-04-08,92102.0,22.0,43267,1.0,334
2020-04-08,92070.0,0.0,1245,0.0,334
2020-04-08,92096.0,0.0,3395,0.0,334
2020-04-08,92093.0,4.0,8392,0.0,334
2020-04-08,92091.0,2.0,1048,0.0,334
2020-04-08,92086.0,0.0,1573,0.0,334
2020-04-08,92084.0,11.0,47654,1.0,334
2020-04-08,92083.0,10.0,36975,1.0,334
2020-04-08,92082.0,3.0,19037,0.0,334
2020-04-08,92081.0,11.0,27404,0.0,334
2020-04-08,92078.0,14.0,42906,1.0,334
2020-04-08,92075.0,4.0,12056,0.0,334
2020-04-08,92071.0,16.0,53422,1.0,334
2020-04-08,92115.0,35.0,58560,4.0,334
2020-04-08,92101.0,38.0,37095,0.0,334
2020-04-08,92116.0,37.0,31680,0.0,334
2020-04-08,92130.0,23.0,48940,1.0,334
2020-04-08,92118.0,5.0,23575,1.0,334
2020-04-08,92069.0,10.0,46369,0.0,334
2020-04-08,92536.0,0.0,3810,0.0,334
2020-04-08,92259.0,0.0,390,0.0,334
2020-04-08,92182.0,0.0,606,0.0,334
2020-04-08,92173.0,21.0,29429,1.0,334
2020-04-08,92161.0,3.0,0,0.0,334
2020-04-08,92155.0,0.0,550,0.0,334
2020-04-08,92154.0,56.0,79708,8.0,334
2020-04-08,92145.0,2.0,1449,0.0,334
2020-04-08,92140.0,0.0,3435,0.0,334
2020-04-08,92139.0,27.0,35125,4.0,334
2020-04-08,92136.0,3.0,10699,0.0,334
2020-04-08,92135.0,0.0,571,0.0,334
2020-04-08,92134.0,0.0,198,0.0,334
2020-04-08,92131.0,6.0,32787,0.0,334
2020-04-08,92129.0,19.0,51536,0.0,334
2020-04-08,92128.0,26.0,47490,0.0,334
2020-04-08,92127.0,20.0,39337,0.0,334
2020-04-08,92126.0,32.0,73343,1.0,334
2020-04-08,92124.0,15.0,30443,1.0,334
2020-04-08,92123.0,20.0,26823,0.0,334
2020-04-08,92122.0,15.0,43728,0.0,334
2020-04-08,92121.0,3.0,4179,0.0,334
2020-04-08,92120.0,20.0,26317,0.0,334
2020-04-08,92119.0,9.0,23057,0.0,334
2020-04-08,92117.0,23.0,51332,2.0,334
2020-04-08,92067.0,13.0,9535,0.0,334
2020-04-08,92672.0,0.0,34464,0.0,334
2020-04-08,92065.0,10.0,35414,0.0,334
2020-04-08,91980.0,0.0,165,0.0,334
2020-04-08,91978.0,5.0,8896,0.0,334
2020-04-08,91977.0,34.0,58368,2.0,334
2020-04-08,91963.0,0.0,1118,0.0,334
2020-04-08,91962.0,0.0,1646,0.0,334
2020-04-08,91950.0,32.0,60322,4.0,334
2020-04-08,91948.0,0.0,78,0.0,334
2020-04-08,91945.0,15.0,25460,0.0,334
2020-04-08,91942.0,22.0,38069,2.0,334
2020-04-08,91941.0,12.0,31779,3.0,334
2020-04-08,91935.0,4.0,8624,1.0,334
2020-04-08,91934.0,0.0,737,0.0,334
2020-04-08,91932.0,10.0,25718,1.0,334
2020-04-08,91931.0,0.0,592,0.0,334
2020-04-08,91917.0,0.0,992,0.0,334
2020-04-08,91916.0,1.0,1622,0.0,334
2020-04-08,91915.0,19.0,24659,3.0,334
2020-04-08,91914.0,8.0,15448,1.0,334
2020-04-08,91913.0,32.0,40971,4.0,334
2020-04-08,91911.0,47.0,82999,9.0,334
2020-04-08,91910.0,43.0,75802,4.0,334
2020-04-08,91906.0,0.0,3627,0.0,334
2020-04-08,91905.0,1.0,1700,1.0,334
2020-04-08,91902.0,16.0,17653,0.0,334
2020-04-08,91901.0,1.0,17403,0.0,334
2020-04-08,92003.0,0.0,4746,0.0,334
2020-04-08,92004.0,1.0,3881,0.0,334
2020-04-08,92066.0,2.0,378,0.0,334
2020-04-08,92008.0,8.0,27649,0.0,334
2020-04-08,92007.0,4.0,10429,0.0,334
2020-04-08,92064.0,16.0,47904,0.0,334
2020-04-08,92061.0,2.0,2499,0.0,334
2020-04-08,92060.0,0.0,218,0.0,334
2020-04-08,92059.0,0.0,1618,0.0,334
2020-04-08,92058.0,7.0,42436,0.0,334
2020-04-08,92057.0,9.0,54096,0.0,334
2020-04-08,92055.0,0.0,15655,0.0,334
2020-04-08,92054.0,8.0,40375,0.0,334
2020-04-08,92040.0,14.0,41281,0.0,334
2020-04-08,92037.0,33.0,46781,0.0,334
2020-04-08,92036.0,0.0,3440,0.0,334
2020-04-08,92056.0,12.0,51835,0.0,334
2020-04-08,92028.0,7.0,46239,1.0,334
2020-04-08,92029.0,12.0,19021,0.0,334
2020-04-08,92010.0,10.0,14382,0.0,334
2020-04-08,92011.0,9.0,22405,0.0,334
2020-04-08,92014.0,13.0,13154,0.0,334
2020-04-08,92020.0,53.0,57767,3.0,334
2020-04-08,92019.0,37.0,42598,2.0,334
2020-04-08,92009.0,17.0,40747,0.0,334
2020-04-08,92024.0,28.0,49121,0.0,334
2020-04-08,92025.0,14.0,49978,1.0,334
2020-04-08,92026.0,10.0,48922,1.0,334
2020-04-08,92027.0,16.0,53881,2.0,334
2020-04-08,92021.0,51.0,65068,6.0,334
2020-04-09,92106.0,9.0,19330,0.0,333
2020-04-09,92104.0,39.0,44414,2.0,333
2020-04-09,92105.0,45.0,69813,1.0,333
2020-04-09,92107.0,4.0,28651,1.0,333
2020-04-09,92114.0,47.0,65433,5.0,333
2020-04-09,92109.0,29.0,45787,1.0,333
2020-04-09,92110.0,17.0,25341,0.0,333
2020-04-09,92111.0,21.0,45096,1.0,333
2020-04-09,92113.0,44.0,56066,3.0,333
2020-04-09,92103.0,70.0,31066,0.0,333
2020-04-09,92108.0,21.0,18858,0.0,333
2020-04-09,92102.0,22.0,43267,0.0,333
2020-04-09,92070.0,0.0,1245,0.0,333
2020-04-09,92096.0,0.0,3395,0.0,333
2020-04-09,92093.0,4.0,8392,0.0,333
2020-04-09,92091.0,2.0,1048,0.0,333
2020-04-09,92086.0,0.0,1573,0.0,333
2020-04-09,92084.0,11.0,47654,0.0,333
2020-04-09,92083.0,10.0,36975,0.0,333
2020-04-09,92082.0,3.0,19037,0.0,333
2020-04-09,92081.0,13.0,27404,2.0,333
2020-04-09,92078.0,14.0,42906,0.0,333
2020-04-09,92075.0,4.0,12056,0.0,333
2020-04-09,92071.0,16.0,53422,0.0,333
2020-04-09,92115.0,36.0,58560,1.0,333
2020-04-09,92101.0,39.0,37095,1.0,333
2020-04-09,92116.0,38.0,31680,1.0,333
2020-04-09,92130.0,24.0,48940,1.0,333
2020-04-09,92118.0,5.0,23575,0.0,333
2020-04-09,92069.0,11.0,46369,1.0,333
2020-04-09,92536.0,0.0,3810,0.0,333
2020-04-09,92259.0,0.0,390,0.0,333
2020-04-09,92182.0,0.0,606,0.0,333
2020-04-09,92173.0,23.0,29429,2.0,333
2020-04-09,92161.0,3.0,0,0.0,333
2020-04-09,92155.0,0.0,550,0.0,333
2020-04-09,92154.0,58.0,79708,2.0,333
2020-04-09,92145.0,2.0,1449,0.0,333
2020-04-09,92140.0,0.0,3435,0.0,333
2020-04-09,92139.0,27.0,35125,0.0,333
2020-04-09,92136.0,3.0,10699,0.0,333
2020-04-09,92135.0,0.0,571,0.0,333
2020-04-09,92134.0,0.0,198,0.0,333
2020-04-09,92131.0,6.0,32787,0.0,333
2020-04-09,92129.0,19.0,51536,0.0,333
2020-04-09,92128.0,27.0,47490,1.0,333
2020-04-09,92127.0,20.0,39337,0.0,333
2020-04-09,92126.0,34.0,73343,2.0,333
2020-04-09,92124.0,15.0,30443,0.0,333
2020-04-09,92123.0,20.0,26823,0.0,333
2020-04-09,92122.0,15.0,43728,0.0,333
2020-04-09,92121.0,3.0,4179,0.0,333
2020-04-09,92120.0,20.0,26317,0.0,333
2020-04-09,92119.0,11.0,23057,2.0,333
2020-04-09,92117.0,23.0,51332,0.0,333
2020-04-09,92672.0,0.0,34464,0.0,333
2020-04-09,92067.0,13.0,9535,0.0,333
2020-04-09,92065.0,10.0,35414,0.0,333
2020-04-09,91980.0,0.0,165,0.0,333
2020-04-09,91978.0,5.0,8896,0.0,333
2020-04-09,91977.0,37.0,58368,3.0,333
2020-04-09,91963.0,0.0,1118,0.0,333
2020-04-09,91962.0,0.0,1646,0.0,333
2020-04-09,91950.0,33.0,60322,1.0,333
2020-04-09,91948.0,0.0,78,0.0,333
2020-04-09,91945.0,15.0,25460,0.0,333
2020-04-09,91942.0,25.0,38069,3.0,333
2020-04-09,91941.0,12.0,31779,0.0,333
2020-04-09,91935.0,4.0,8624,0.0,333
2020-04-09,91932.0,10.0,25718,0.0,333
2020-04-09,91931.0,0.0,592,0.0,333
2020-04-09,91917.0,0.0,992,0.0,333
2020-04-09,91916.0,1.0,1622,0.0,333
2020-04-09,91915.0,20.0,24659,1.0,333
2020-04-09,91914.0,8.0,15448,0.0,333
2020-04-09,91913.0,34.0,40971,2.0,333
2020-04-09,91911.0,52.0,82999,5.0,333
2020-04-09,91910.0,44.0,75802,1.0,333
2020-04-09,91906.0,0.0,3627,0.0,333
2020-04-09,91905.0,1.0,1700,0.0,333
2020-04-09,91902.0,16.0,17653,0.0,333
2020-04-09,91901.0,1.0,17403,0.0,333
2020-04-09,92066.0,2.0,378,0.0,333
2020-04-09,92003.0,0.0,4746,0.0,333
2020-04-09,92004.0,1.0,3881,0.0,333
2020-04-09,91934.0,0.0,737,0.0,333
2020-04-09,92008.0,9.0,27649,1.0,333
2020-04-09,92007.0,4.0,10429,0.0,333
2020-04-09,92061.0,2.0,2499,0.0,333
2020-04-09,92060.0,0.0,218,0.0,333
2020-04-09,92059.0,0.0,1618,0.0,333
2020-04-09,92058.0,7.0,42436,0.0,333
2020-04-09,92057.0,10.0,54096,1.0,333
2020-04-09,92056.0,13.0,51835,1.0,333
2020-04-09,92055.0,0.0,15655,0.0,333
2020-04-09,92054.0,8.0,40375,0.0,333
2020-04-09,92040.0,15.0,41281,1.0,333
2020-04-09,92037.0,34.0,46781,1.0,333
2020-04-09,92036.0,0.0,3440,0.0,333
2020-04-09,92029.0,12.0,19021,0.0,333
2020-04-09,92064.0,17.0,47904,1.0,333
2020-04-09,92014.0,13.0,13154,0.0,333
2020-04-09,92027.0,17.0,53881,1.0,333
2020-04-09,92026.0,10.0,48922,0.0,333
2020-04-09,92025.0,20.0,49978,6.0,333
2020-04-09,92024.0,29.0,49121,1.0,333
2020-04-09,92021.0,55.0,65068,4.0,333
2020-04-09,92020.0,56.0,57767,3.0,333
2020-04-09,92019.0,39.0,42598,2.0,333
2020-04-09,92028.0,8.0,46239,1.0,333
2020-04-09,92011.0,10.0,22405,1.0,333
2020-04-09,92010.0,13.0,14382,3.0,333
2020-04-09,92009.0,17.0,40747,0.0,333
2020-04-10,92106.0,9.0,19330,0.0,332
2020-04-10,92115.0,36.0,58560,0.0,332
2020-04-10,92104.0,41.0,44414,2.0,332
2020-04-10,92105.0,49.0,69813,4.0,332
2020-04-10,92107.0,5.0,28651,1.0,332
2020-04-10,92114.0,48.0,65433,1.0,332
2020-04-10,92109.0,29.0,45787,0.0,332
2020-04-10,92110.0,18.0,25341,1.0,332
2020-04-10,92111.0,21.0,45096,0.0,332
2020-04-10,92113.0,44.0,56066,0.0,332
2020-04-10,92103.0,72.0,31066,2.0,332
2020-04-10,92108.0,21.0,18858,0.0,332
2020-04-10,92102.0,22.0,43267,0.0,332
2020-04-10,92084.0,12.0,47654,1.0,332
2020-04-10,92096.0,0.0,3395,0.0,332
2020-04-10,92093.0,4.0,8392,0.0,332
2020-04-10,92091.0,2.0,1048,0.0,332
2020-04-10,92086.0,0.0,1573,0.0,332
2020-04-10,92083.0,10.0,36975,0.0,332
2020-04-10,92082.0,3.0,19037,0.0,332
2020-04-10,92081.0,13.0,27404,0.0,332
2020-04-10,92078.0,14.0,42906,0.0,332
2020-04-10,92075.0,4.0,12056,0.0,332
2020-04-10,92071.0,17.0,53422,1.0,332
2020-04-10,92070.0,0.0,1245,0.0,332
2020-04-10,92101.0,40.0,37095,1.0,332
2020-04-10,92116.0,39.0,31680,1.0,332
2020-04-10,92069.0,11.0,46369,0.0,332
2020-04-10,92118.0,5.0,23575,0.0,332
2020-04-10,92672.0,0.0,34464,0.0,332
2020-04-10,92536.0,0.0,3810,0.0,332
2020-04-10,92182.0,0.0,606,0.0,332
2020-04-10,92173.0,25.0,29429,2.0,332
2020-04-10,92161.0,3.0,0,0.0,332
2020-04-10,92155.0,0.0,550,0.0,332
2020-04-10,92154.0,65.0,79708,7.0,332
2020-04-10,92145.0,2.0,1449,0.0,332
2020-04-10,92140.0,0.0,3435,0.0,332
2020-04-10,92139.0,29.0,35125,2.0,332
2020-04-10,92136.0,3.0,10699,0.0,332
2020-04-10,92135.0,0.0,571,0.0,332
2020-04-10,92134.0,0.0,198,0.0,332
2020-04-10,92131.0,6.0,32787,0.0,332
